"fireid","fireYear","usgs.site","firearea","X0","X1","X2","X3"
"AZ3603910916420110912",2011,"USGS-09379025",7290988.16169832,1927357.79313725,5300011.10039829,59991.264575674,NA
"AZ3603910916420110912",2011,"USGS-09379250",7290988.16169832,1927357.79313725,5300011.10039829,59991.264575674,NA
"AZ3603910916420110912",2011,"USGS-09379500",7290988.16169832,1927357.79313725,5300011.10039829,59991.264575674,NA
"AZ3324911108620120610",2012,"USGS-09474000",4259933.22667959,1648224.1470818,2317069.1310432,289930.344784007,NA
"AZ3328910997820120316",2012,"USGS-09468500",8142134.13039249,8134968.84450827,NA,NA,NA
"AZ3328910997820120316",2012,"USGS-09474000",8142134.13039249,8134968.84450827,NA,NA,NA
"AZ3354410988520120511",2012,"USGS-09498500",5946165.17737771,2048687.22775735,3784927.95376072,107729.07421875,NA
"AZ3354410988520120511",2012,"USGS-09502000",5946165.17737771,2048687.22775735,3784927.95376072,107729.07421875,NA
"AZ3377710967620121112",2012,"USGS-09498500",6083099.07470901,617652.02522212,5299219.59397212,161202.505859375,NA
"AZ3377710967620121112",2012,"USGS-09502000",6083099.07470901,617652.02522212,5299219.59397212,161202.505859375,NA
"AZ3384311153020120812",2012,"syca",9828971.30037537,3361113.6198223,3469212.24944087,2913092.37480852,80514.84375
"AZ3384311153020120812",2012,"sycr_bmw",9825931.70154462,3358797.6479856,3469212.24553462,2910250.35762102,80514.84375
"AZ3384311153020120812",2012,"USGS-09510000",2504277.33010853,1115961.92654718,840762.434895833,547474.186534927,NA
"AZ3389711114620120808",2012,"USGS-09499000",6947758.3987218,207966.717984069,1129197.34831495,2004031.06819853,3602159.55457261
"AZ3389711114620120808",2012,"USGS-09502000",19914936.8056576,1025565.99769455,4638813.74571844,6556344.24780944,7684155.83491881
"AZ3393111147420120512",2012,"syca",55391915.7422426,5039543.15071998,16968271.5084252,32065160.2607843,1296904.94908088
"AZ3393111147420120512",2012,"sycr_bmw",55391915.7422426,5039543.15071998,16968271.5084252,32065160.2607843,1296904.94908088
"AZ3393111147420120512",2012,"USGS-09499000",5814746.11253389,1976163.24617034,3442834.19353554,387782.098307292,NA
"AZ3393111147420120512",2012,"USGS-09502000",6236329.70605846,2142779.875,3668200.2962163,415530.29911152,NA
"AZ3393111147420120512",2012,"USGS-09510000",10070950.2737112,2507818.97516084,4660741.23481924,2556145.0982307,338281.36830576
"AZ3400611200320120711",2012,"USGS-09512800",3837109.86843309,1094701.63469669,2738484.33897825,NA,NA
"AZ3408410980920121029",2012,"USGS-09498500",6227273.78966992,1052844.75340839,5120508.62630208,53546.544921875,NA
"AZ3408410980920121029",2012,"USGS-09502000",6227273.78966992,1052844.75340839,5120508.62630208,53546.544921875,NA
"AZ3409111206020120711",2012,"USGS-09512800",19381725.6818199,7937231.27792586,10528525.1442632,909989.75390625,NA
"AZ3415011088320120614",2012,"USGS-09498500",40206420.7063003,657448.136902574,13622189.1680147,18432810.1616345,7476526.0430913
"AZ3415011088320120614",2012,"USGS-09499000",2911697.47655698,165738.001011029,1305860.80543811,1121530.98538603,315203.529327512
"AZ3415011088320120614",2012,"USGS-09502000",43118146.0484146,823710.402864584,14929832.08642,19555599.1134421,7791834.39818474
"AZ3421511233820120513",2012,"USGS-09512800",52820379.1592435,2432907.86232384,12156426.8865043,28450170.8790748,9753209.89829963
"AZ3421511233820120513",2012,"USGS-09515500",12303162.2666661,15297.6980238971,715168.107712929,3991175.92879136,7575817.49840686
"AZ3421511233820120513",2012,"USGS-09517000",12303162.2666661,15297.6980238971,715168.107712929,3991175.92879136,7575817.49840686
"AZ3423111078220120510",2012,"USGS-09498500",8986889.61392774,1050169.60563725,7901682.13572304,26719.4921875,NA
"AZ3423111078220120510",2012,"USGS-09502000",8986889.61392774,1050169.60563725,7901682.13572304,26719.4921875,NA
"AZ3471811113020120629",2012,"USGS-09400350",33437366.1950778,7981522.87889093,15966915.4102865,9029504.05166973,451623.90625
"AZ3471811113020120629",2012,"USGS-09401000",35666789.2762516,8429647.45044423,16510113.0384651,10243079.1365502,478181.1015625
"AZ3471811113020120629",2012,"USGS-09402000",35666789.2762516,8429647.45044423,16510113.0384651,10243079.1365502,478181.1015625
"AZ3471811113020120629",2012,"USGS-09402300",35666789.2762516,8429647.45044423,16510113.0384651,10243079.1365502,478181.1015625
"AZ3625911206220121027",2012,"USGS-09403000",8749738.16391191,3195864.19168964,5028027.93502604,523903.730660233,NA
"AZ3629911205020121101",2012,"USGS-09403000",7618200.65481186,1840527.87621783,4783921.78129596,990660.486351103,NA
"AZ3662311255220120721",2012,"USGS-09403850",10403904.0265495,35619.9949601716,5168484.18939185,5196467.44548867,NA
"AZ3666511252620120808",2012,"USGS-09403850",9763395.3840949,258776.255867034,8392514.61041667,1114391.8495864,NA
"AZ3300611018420130514",2013,"USGS-09466500",6589135.01231209,1359501.68679534,5034854.9287454,188875.186642157,NA
"AZ3300611018420130514",2013,"USGS-09474000",6589135.01231209,1359501.68679534,5034854.9287454,188875.186642157,NA
"AZ3310111008020130530",2013,"USGS-09466500",4960602.09379322,1603554.71161918,1863528.09301471,1215377.56852788,269593.036917892
"AZ3310111008020130530",2013,"USGS-09474000",4960602.09379322,1603554.71161918,1863528.09301471,1215377.56852788,269593.036917892
"AZ3320510963220130507",2013,"USGS-09448500",14256092.8452165,10444640.3986749,3745788.32464001,54050.966796875,NA
"AZ3320510963220130507",2013,"USGS-09466500",14256092.8452165,10444640.3986749,3745788.32464001,54050.966796875,NA
"AZ3320510963220130507",2013,"USGS-09474000",14256092.8452165,10444640.3986749,3745788.32464001,54050.966796875,NA
"AZ3328610958720130607",2013,"USGS-09448500",52473328.0800935,30862065.085363,21251170.6750383,324159.05859375,NA
"AZ3328610958720130607",2013,"USGS-09466500",52473328.0800935,30862065.085363,21251170.6750383,324159.05859375,NA
"AZ3328610958720130607",2013,"USGS-09474000",52473328.0800935,30862065.085363,21251170.6750383,324159.05859375,NA
"AZ3339910989520130616",2013,"USGS-09448500",23053984.572344,4385493.21327359,11738814.9147365,5132195.4674709,1780829.03125
"AZ3339910989520130616",2013,"USGS-09466500",23053984.572344,4385493.21327359,11738814.9147365,5132195.4674709,1780829.03125
"AZ3339910989520130616",2013,"USGS-09468500",1774879.95738006,78527.1573376225,1163600.48379289,434575.687339154,94595.3383578431
"AZ3339910989520130616",2013,"USGS-09474000",24895370.8899642,4470159.13962163,12964225.5152267,5566876.98004749,1875424.36960784
"AZ3339910989520130616",2013,"USGS-09498500",40435061.8557849,11137315.7798943,23915796.3545649,5266344.72442555,83484.7241727941
"AZ3339910989520130616",2013,"USGS-09502000",40435061.8557849,11137315.7798943,23915796.3545649,5266344.72442555,83484.7241727941
"AZ3343510971420130513",2013,"USGS-09448500",55419695.9640916,19708788.834735,28362032.1695389,6997706.4282935,320577.180070466
"AZ3343510971420130513",2013,"USGS-09466500",55419695.9640916,19708788.834735,28362032.1695389,6997706.4282935,320577.180070466
"AZ3343510971420130513",2013,"USGS-09474000",55419695.9640916,19708788.834735,28362032.1695389,6997706.4282935,320577.180070466
"AZ3459511259620130618",2013,"USGS-09426620",8492080.87349671,18469.6124617034,639837.486366422,7047207.13497242,783382.895611213
"AZ3459511259620130618",2013,"USGS-09503700",19267924.7688711,1024021.26367188,6206460.34957874,8903892.88314951,3125012.00363051
"AZ3459511259620130618",2013,"USGS-09504000",19267924.7688711,1024021.26367188,6206460.34957874,8903892.88314951,3125012.00363051
"AZ3459511259620130618",2013,"USGS-09506000",19267924.7688711,1024021.26367188,6206460.34957874,8903892.88314951,3125012.00363051
"AZ3459511259620130618",2013,"USGS-09508500",19267924.7688711,1024021.26367188,6206460.34957874,8903892.88314951,3125012.00363051
"AZ3459511259620130618",2013,"USGS-09510000",19267924.7688711,1024021.26367188,6206460.34957874,8903892.88314951,3125012.00363051
"AZ3473611239020130430",2013,"USGS-09503700",6296116.07699085,6278284.93651961,16246.0760033701,NA,NA
"AZ3473611239020130430",2013,"USGS-09504000",6296116.07699085,6278284.93651961,16246.0760033701,NA,NA
"AZ3473611239020130430",2013,"USGS-09506000",6296116.07699085,6278284.93651961,16246.0760033701,NA,NA
"AZ3473611239020130430",2013,"USGS-09508500",6296116.07699085,6278284.93651961,16246.0760033701,NA,NA
"AZ3473611239020130430",2013,"USGS-09510000",6296116.07699085,6278284.93651961,16246.0760033701,NA,NA
"AZ3591311201420130726",2013,"USGS-09404110",1961188.06637425,144079.254986213,1392667.87234222,370806.302374387,51344.3933823529
"AZ3591311201420130726",2013,"USGS-09404115",1961188.06637425,144079.254986213,1392667.87234222,370806.302374387,51344.3933823529
"AZ3604911219520131106",2013,"USGS-09403013",74809.3976925266,74309.3905560662,NA,NA,NA
"AZ3604911219520131106",2013,"USGS-09403043",12365383.0580792,11379698.9874847,985074.012231924,NA,NA
"AZ3604911219520131106",2013,"USGS-09404110",8819991.09301256,7233566.48099724,1582552.69352022,NA,NA
"AZ3604911219520131106",2013,"USGS-09404115",8806981.63349117,7221057.45592065,1582347.63811275,NA,NA
"AZ3659711232020130912",2013,"USGS-09403850",5260275.27145522,4276101.22036611,983865.320749081,NA,NA
"AZ3676111223020130912",2013,"USGS-09403850",4725639.34468002,1558691.98536305,2991966.5142693,171229.278400735,NA
"AZ3311610976120140522",2014,"USGS-09448500",9169902.75493558,7167977.32988664,1995410.89271599,NA,NA
"AZ3311610976120140522",2014,"USGS-09466500",11144667.6280505,8914719.85141697,2222519.92661612,NA,NA
"AZ3311610976120140522",2014,"USGS-09474000",11144667.6280505,8914719.85141697,2222519.92661612,NA,NA
"AZ3330610975220140517",2014,"USGS-09448500",6184928.18629079,670179.079947916,2492059.32561274,2669021.77113971,350231.470580576
"AZ3330610975220140517",2014,"USGS-09466500",6184928.18629079,670179.079947916,2492059.32561274,2669021.77113971,350231.470580576
"AZ3330610975220140517",2014,"USGS-09474000",6184928.18629079,670179.079947916,2492059.32561274,2669021.77113971,350231.470580576
"AZ3336510975220140509",2014,"USGS-09448500",5195131.82048535,785056.852037378,3678852.74112286,727315.293313419,NA
