"","usgs_site","year","start_date","end_date","segment","date","value_std","Flow","quartile","before_count","after_count","fire_period"
"1843","syca",2020,"2020-06-13","2020-06-13","after","2021-03-07",0.014175,2.218962597,2,277,390,"Postfire"
"1844","syca",2020,"2020-06-13","2020-06-13","after","2021-03-08",0.0142625,1.778179291,2,277,390,"Postfire"
"1845","syca",2020,"2020-06-13","2020-06-13","after","2021-03-09",0.01612916667,0.4246143155,2,277,390,"Postfire"
"1846","syca",2020,"2020-06-13","2020-06-13","after","2021-03-10",0.01965833333,0.001533101045,2,277,390,"Postfire"
"1847","syca",2020,"2020-06-13","2020-06-13","after","2021-03-11",0.02081041667,0.005402777778,2,277,390,"Postfire"
"1848","syca",2020,"2020-06-13","2020-06-13","after","2021-03-18",0.0151375,0.005281445448,2,277,390,"Postfire"
"1849","syca",2020,"2020-06-13","2020-06-13","after","2021-03-19",0.0126,0.6378055556,2,277,390,"Postfire"
"1850","syca",2020,"2020-06-13","2020-06-13","after","2021-03-20",0.01507916667,1.287472222,2,277,390,"Postfire"
"1851","syca",2020,"2020-06-13","2020-06-13","after","2021-03-21",0.01579375,0.9688333333,2,277,390,"Postfire"
"1852","syca",2020,"2020-06-13","2020-06-13","after","2021-03-22",0.01838958333,0.4799652536,2,277,390,"Postfire"
"1853","syca",2020,"2020-06-13","2020-06-13","after","2021-03-24",0.02094166667,0.2087569444,2,277,390,"Postfire"
"1854","syca",2020,"2020-06-13","2020-06-13","after","2021-03-25",0.02124791667,0.009840277778,2,277,390,"Postfire"
"1855","syca",2020,"2020-06-13","2020-06-13","after","2021-03-27",0.01612916667,3.707317582,2,277,390,"Postfire"
"1856","syca",2020,"2020-06-13","2020-06-13","after","2021-03-28",0.01013541667,5.508956885,2,277,390,"Postfire"
"1857","syca",2020,"2020-06-13","2020-06-13","after","2021-03-29",0.009333333333,7.010638889,2,277,390,"Postfire"
"1858","syca",2020,"2020-06-13","2020-06-13","after","2021-03-30",0.009114583333,5.417576389,2,277,390,"Postfire"
"1859","syca",2020,"2020-06-13","2020-06-13","after","2021-03-31",0.005674468085,6.643321505,2,277,390,"Postfire"
"1860","syca",2020,"2020-06-13","2020-06-13","after","2021-04-01",0.0049175,8.53066156,2,277,390,"Postfire"
"1861","syca",2020,"2020-06-13","2020-06-13","after","2021-04-02",0.002144303797,9.050814607,2,277,390,"Postfire"
"1862","syca",2020,"2020-06-13","2020-06-13","after","2021-04-03",0.006096202532,8.499590164,2,277,390,"Postfire"
"1863","syca",2020,"2020-06-13","2020-06-13","after","2021-04-04",0.006189473684,9.876722455,2,277,390,"Postfire"
"1864","syca",2020,"2020-06-13","2020-06-13","after","2021-04-05",0.006004819277,7.062465354,2,277,390,"Postfire"
"1865","syca",2020,"2020-06-13","2020-06-13","after","2021-04-06",0.00415625,6.801997157,2,277,390,"Postfire"
"1866","syca",2020,"2020-06-13","2020-06-13","after","2021-04-07",0.006690526316,7.212927864,2,277,390,"Postfire"
"1867","syca",2020,"2020-06-13","2020-06-13","after","2021-04-08",0.005045833333,6.960823447,2,277,390,"Postfire"
"1868","syca",2020,"2020-06-13","2020-06-13","after","2021-04-09",0.007425316456,8.871715893,2,277,390,"Postfire"
"1869","syca",2020,"2020-06-13","2020-06-13","after","2021-04-10",0.006504878049,8.850874471,2,277,390,"Postfire"
"1870","syca",2020,"2020-06-13","2020-06-13","after","2021-04-11",0.005682352941,8.239061849,2,277,390,"Postfire"
"1871","syca",2020,"2020-06-13","2020-06-13","after","2021-04-12",0.003963855422,9.612314107,2,277,390,"Postfire"
"1872","syca",2020,"2020-06-13","2020-06-13","after","2021-04-13",0.003572916667,7.762332869,2,277,390,"Postfire"
"1873","syca",2020,"2020-06-13","2020-06-13","after","2021-04-14",0.0034125,7.535632823,2,277,390,"Postfire"
"1874","syca",2020,"2020-06-13","2020-06-13","after","2021-04-15",0.002566666667,5.528757895,2,277,390,"Postfire"
"1875","syca",2020,"2020-06-13","2020-06-13","after","2021-04-16",0.004083333333,4.03205146,2,277,390,"Postfire"
"1876","syca",2020,"2020-06-13","2020-06-13","after","2021-04-17",0.003164583333,7.1224375,2,277,390,"Postfire"
"1877","syca",2020,"2020-06-13","2020-06-13","after","2021-04-20",0.003187951807,0.290259467,2,277,390,"Postfire"
"1878","syca",2020,"2020-06-13","2020-06-13","after","2021-04-21",0.00240625,4.534044475,2,277,390,"Postfire"
"1879","syca",2020,"2020-06-13","2020-06-13","after","2021-04-22",0.001225,4.195868056,2,277,390,"Postfire"
"1880","syca",2020,"2020-06-13","2020-06-13","after","2021-04-23",0.002041666667,4.194131944,2,277,390,"Postfire"
"1881","syca",2020,"2020-06-13","2020-06-13","after","2021-04-24",0.0007515789474,4.161034722,2,277,390,"Postfire"
"1882","syca",2020,"2020-06-13","2020-06-13","after","2021-04-25",0.002177777778,4.409527778,2,277,390,"Postfire"
"1883","syca",2020,"2020-06-13","2020-06-13","after","2021-04-26",0.0004715789474,5.025962079,2,277,390,"Postfire"
"1884","syca",2020,"2020-06-13","2020-06-13","after","2021-04-27",0.002333333333,4.715430556,2,277,390,"Postfire"
"1885","syca",2020,"2020-06-13","2020-06-13","after","2021-04-28",0.001225,4.6704375,2,277,390,"Postfire"
"1886","syca",2020,"2020-06-13","2020-06-13","after","2021-04-29",0.002370666667,4.362993056,2,277,390,"Postfire"
"1887","syca",2020,"2020-06-13","2020-06-13","after","2021-05-14",0.000503125,2.932451389,2,277,390,"Postfire"
"1888","syca",2020,"2020-06-13","2020-06-13","after","2021-05-23",0.0008615384615,3.606340278,2,277,390,"Postfire"
"1889","syca",2020,"2020-06-13","2020-06-13","after","2021-05-29",0.0004738461538,2.643173611,2,277,390,"Postfire"
"1890","syca",2020,"2020-06-13","2020-06-13","after","2021-06-12",0.0004103448276,1.796340278,2,277,390,"Postfire"
"1891","syca",2020,"2020-06-13","2020-06-13","after","2021-06-24",0.002046153846,0.007368055556,2,277,390,"Postfire"
"1892","syca",2020,"2020-06-13","2020-06-13","after","2021-06-25",0.0003433962264,0.07285316632,2,277,390,"Postfire"
"1893","syca",2020,"2020-06-13","2020-06-13","after","2021-06-26",0.001949019608,0.1893523677,2,277,390,"Postfire"
"1894","syca",2020,"2020-06-13","2020-06-13","after","2021-07-15",1.4353,148.4286006,4,277,390,"Postfire"
"1895","syca",2020,"2020-06-13","2020-06-13","after","2021-08-03",0.0172,82.29820208,4,277,390,"Postfire"
"1896","syca",2020,"2020-06-13","2020-06-13","after","2021-08-24",0.5292,627.4263256,4,277,390,"Postfire"
"1897","syca",2020,"2020-06-13","2020-06-13","after","2021-09-07",1.0156,390.2158667,4,277,390,"Postfire"
"1898","syca",2020,"2020-06-13","2020-06-13","after","2022-01-26",0.3642,256.8027639,4,277,390,"Postfire"
"1899","syca",2020,"2020-06-13","2020-06-13","after","2022-02-03",0.3730027778,74.26401447,4,277,390,"Postfire"
"1900","syca",2020,"2020-06-13","2020-06-13","after","2022-02-04",0.3893458333,69.99451389,4,277,390,"Postfire"
"1901","syca",2020,"2020-06-13","2020-06-13","after","2022-02-05",0.38443125,68.40021528,4,277,390,"Postfire"
"1902","syca",2020,"2020-06-13","2020-06-13","after","2022-02-06",0.3634020833,68.76574306,4,277,390,"Postfire"
"1903","syca",2020,"2020-06-13","2020-06-13","after","2022-02-07",0.3694104167,63.58028853,3,277,390,"Postfire"
"1904","syca",2020,"2020-06-13","2020-06-13","after","2022-02-08",0.2729,62.29004167,3,277,390,"Postfire"
"1905","syca",2020,"2020-06-13","2020-06-13","after","2022-02-08",0.3655458333,62.29004167,3,277,390,"Postfire"
"1906","syca",2020,"2020-06-13","2020-06-13","after","2022-02-09",0.3599020833,61.82778472,3,277,390,"Postfire"
"1907","syca",2020,"2020-06-13","2020-06-13","after","2022-02-10",0.3654291667,59.02692361,3,277,390,"Postfire"
"1908","syca",2020,"2020-06-13","2020-06-13","after","2022-02-10",0.2514,59.02692361,3,277,390,"Postfire"
"1909","syca",2020,"2020-06-13","2020-06-13","after","2022-02-11",0.3731145833,56.23309722,3,277,390,"Postfire"
"1910","syca",2020,"2020-06-13","2020-06-13","after","2022-02-12",0.3970166667,53.46605556,3,277,390,"Postfire"
"1911","syca",2020,"2020-06-13","2020-06-13","after","2022-02-13",0.42538125,50.79486806,3,277,390,"Postfire"
"1912","syca",2020,"2020-06-13","2020-06-13","after","2022-02-14",0.4230770833,50.96609722,3,277,390,"Postfire"
"1913","syca",2020,"2020-06-13","2020-06-13","after","2022-02-14",0.2845,50.96609722,3,277,390,"Postfire"
"1914","syca",2020,"2020-06-13","2020-06-13","after","2022-02-15",0.4214145833,52.15999306,3,277,390,"Postfire"
"1915","syca",2020,"2020-06-13","2020-06-13","after","2022-02-16",0.4002979167,62.835375,3,277,390,"Postfire"
"1916","syca",2020,"2020-06-13","2020-06-13","after","2022-02-17",0.2893333333,80.03261806,4,277,390,"Postfire"
"1917","syca",2020,"2020-06-13","2020-06-13","after","2022-02-18",0.3601354167,61.19582639,3,277,390,"Postfire"
"1918","syca",2020,"2020-06-13","2020-06-13","after","2022-02-19",0.3928895833,55.58566667,3,277,390,"Postfire"
"1919","syca",2020,"2020-06-13","2020-06-13","after","2022-02-20",0.4074145833,53.95557639,3,277,390,"Postfire"
"1920","syca",2020,"2020-06-13","2020-06-13","after","2022-02-21",0.4088583333,54.07113889,3,277,390,"Postfire"
"1921","syca",2020,"2020-06-13","2020-06-13","after","2022-02-22",0.4293625,51.32179861,3,277,390,"Postfire"
"1922","syca",2020,"2020-06-13","2020-06-13","after","2022-02-23",0.3281,69.01610724,4,277,390,"Postfire"
"1923","syca",2020,"2020-06-13","2020-06-13","after","2022-02-23",0.4168769231,69.01610724,4,277,390,"Postfire"
"1924","syca",2020,"2020-06-13","2020-06-13","after","2022-02-24",0.2223375,165.4329722,4,277,390,"Postfire"
"1925","syca",2020,"2020-06-13","2020-06-13","after","2022-02-25",0.24723125,107.7205139,4,277,390,"Postfire"
"1926","syca",2020,"2020-06-13","2020-06-13","after","2022-02-26",0.2468229167,101.0991042,4,277,390,"Postfire"
"1927","syca",2020,"2020-06-13","2020-06-13","after","2022-02-27",0.2578770833,91.60172917,4,277,390,"Postfire"
"1928","syca",2020,"2020-06-13","2020-06-13","after","2022-02-28",0.2696694737,81.98167364,4,277,390,"Postfire"
"1929","syca",2020,"2020-06-13","2020-06-13","after","2022-02-28",0.1817,81.98167364,4,277,390,"Postfire"
"1930","syca",2020,"2020-06-13","2020-06-13","after","2022-03-01",0.3073663158,70.40235417,4,277,390,"Postfire"
"1931","syca",2020,"2020-06-13","2020-06-13","after","2022-03-02",0.2973979167,68.34261111,4,277,390,"Postfire"
"1932","syca",2020,"2020-06-13","2020-06-13","after","2022-03-03",0.2776083333,67.00529861,4,277,390,"Postfire"
"1933","syca",2020,"2020-06-13","2020-06-13","after","2022-03-04",0.2697041667,64.72109722,3,277,390,"Postfire"
"1934","syca",2020,"2020-06-13","2020-06-13","after","2022-03-05",0.2498125,72.40491667,4,277,390,"Postfire"
"1935","syca",2020,"2020-06-13","2020-06-13","after","2022-03-06",0.2217979167,69.42836806,4,277,390,"Postfire"
"1936","syca",2020,"2020-06-13","2020-06-13","after","2022-03-07",0.2115166667,64.48356944,3,277,390,"Postfire"
"1937","syca",2020,"2020-06-13","2020-06-13","after","2022-03-08",0.1945854167,63.26599306,3,277,390,"Postfire"
"1938","syca",2020,"2020-06-13","2020-06-13","after","2022-03-08",0.1216,63.26599306,3,277,390,"Postfire"
"1939","syca",2020,"2020-06-13","2020-06-13","after","2022-03-09",0.1837354167,63.19657639,3,277,390,"Postfire"
"1940","syca",2020,"2020-06-13","2020-06-13","after","2022-03-10",0.172375,61.89457639,3,277,390,"Postfire"
"1941","syca",2020,"2020-06-13","2020-06-13","after","2022-03-11",0.17714375,58.04070833,3,277,390,"Postfire"
"1942","syca",2020,"2020-06-13","2020-06-13","after","2022-03-12",0.1683354167,56.76122222,3,277,390,"Postfire"
"1943","syca",2020,"2020-06-13","2020-06-13","after","2022-03-13",0.15089375,57.8403125,3,277,390,"Postfire"
"1944","syca",2020,"2020-06-13","2020-06-13","after","2022-03-14",0.14231875,56.61299306,3,277,390,"Postfire"
"1945","syca",2020,"2020-06-13","2020-06-13","after","2022-03-15",0.1381770833,55.52516667,3,277,390,"Postfire"
"1946","syca",2020,"2020-06-13","2020-06-13","after","2022-03-16",0.0577,56.34466667,3,277,390,"Postfire"
"1947","syca",2020,"2020-06-13","2020-06-13","after","2022-03-16",0.1265979167,56.34466667,3,277,390,"Postfire"
"1948","syca",2020,"2020-06-13","2020-06-13","after","2022-03-17",0.12324375,53.93984028,3,277,390,"Postfire"
"1949","syca",2020,"2020-06-13","2020-06-13","after","2022-03-18",0.12271875,53.17886806,3,277,390,"Postfire"
"1950","syca",2020,"2020-06-13","2020-06-13","after","2022-03-19",0.11326875,53.081375,3,277,390,"Postfire"
"1951","syca",2020,"2020-06-13","2020-06-13","after","2022-03-20",0.10259375,54.333625,3,277,390,"Postfire"
"1952","syca",2020,"2020-06-13","2020-06-13","after","2022-03-21",0.0503,56.38046528,3,277,390,"Postfire"
"1953","syca",2020,"2020-06-13","2020-06-13","after","2022-03-21",0.09365416667,56.38046528,3,277,390,"Postfire"
"1954","syca",2020,"2020-06-13","2020-06-13","after","2022-03-22",0.0923125,53.40317361,3,277,390,"Postfire"
"1955","syca",2020,"2020-06-13","2020-06-13","after","2022-03-23",0.08992307692,51.92841562,3,277,390,"Postfire"
"1956","syca",2020,"2020-06-13","2020-06-13","after","2022-03-23",0.0487,51.92841562,3,277,390,"Postfire"
"1957","syca",2020,"2020-06-13","2020-06-13","after","2022-03-24",0.09024166667,52.04690972,3,277,390,"Postfire"
"1958","syca",2020,"2020-06-13","2020-06-13","after","2022-03-25",0.0833875,52.34648084,3,277,390,"Postfire"
"1959","syca",2020,"2020-06-13","2020-06-13","after","2022-03-26",0.0756,52.85795139,3,277,390,"Postfire"
"1960","syca",2020,"2020-06-13","2020-06-13","after","2022-03-27",0.06949894737,53.67123611,3,277,390,"Postfire"
"1961","syca",2020,"2020-06-13","2020-06-13","after","2022-03-28",0.06237291667,54.50404861,3,277,390,"Postfire"
"1962","syca",2020,"2020-06-13","2020-06-13","after","2022-03-29",0.06722916667,88.75838889,4,277,390,"Postfire"
"1963","syca",2020,"2020-06-13","2020-06-13","after","2022-03-29",0.0208,88.75838889,4,277,390,"Postfire"
"1964","syca",2020,"2020-06-13","2020-06-13","after","2022-03-30",0.05492083333,133.2054653,4,277,390,"Postfire"
"1965","syca",2020,"2020-06-13","2020-06-13","after","2022-03-31",0.04676875,91.95476389,4,277,390,"Postfire"
"1966","syca",2020,"2020-06-13","2020-06-13","after","2022-04-01",0.05190208333,79.78167361,4,277,390,"Postfire"
"1967","syca",2020,"2020-06-13","2020-06-13","after","2022-04-02",0.05338958333,73.23522917,4,277,390,"Postfire"
"1968","syca",2020,"2020-06-13","2020-06-13","after","2022-04-03",0.04942291667,71.78084028,4,277,390,"Postfire"
"1969","syca",2020,"2020-06-13","2020-06-13","after","2022-04-04",0.0448,71.21693056,4,277,390,"Postfire"
"1970","syca",2020,"2020-06-13","2020-06-13","after","2022-04-05",0.0192,65.87809028,4,277,390,"Postfire"
"1971","syca",2020,"2020-06-13","2020-06-13","after","2022-04-05",0.04268541667,65.87809028,4,277,390,"Postfire"
"1972","syca",2020,"2020-06-13","2020-06-13","after","2022-04-06",0.04048333333,65.22660928,4,277,390,"Postfire"
"1973","syca",2020,"2020-06-13","2020-06-13","after","2022-04-07",0.03952083333,60.85678472,3,277,390,"Postfire"
"1974","syca",2020,"2020-06-13","2020-06-13","after","2022-04-08",0.03885,61.38391667,3,277,390,"Postfire"
"1975","syca",2020,"2020-06-13","2020-06-13","after","2022-04-09",0.03720208333,59.692,3,277,390,"Postfire"
"1976","syca",2020,"2020-06-13","2020-06-13","after","2022-04-10",0.03431458333,58.55806944,3,277,390,"Postfire"
"1977","syca",2020,"2020-06-13","2020-06-13","after","2022-04-11",0.03241875,57.47150694,3,277,390,"Postfire"
"1978","syca",2020,"2020-06-13","2020-06-13","after","2022-04-12",0.03107708333,57.73565278,3,277,390,"Postfire"
"1979","syca",2020,"2020-06-13","2020-06-13","after","2022-04-13",0.03142708333,56.5815,3,277,390,"Postfire"
"1980","syca",2020,"2020-06-13","2020-06-13","after","2022-04-14",0.03050833333,57.15503472,3,277,390,"Postfire"
"1981","syca",2020,"2020-06-13","2020-06-13","after","2022-04-15",0.02988631579,57.80329167,3,277,390,"Postfire"
"1982","syca",2020,"2020-06-13","2020-06-13","after","2022-04-16",0.02804375,56.86875694,3,277,390,"Postfire"
"1983","syca",2020,"2020-06-13","2020-06-13","after","2022-04-17",0.02613333333,56.30373611,3,277,390,"Postfire"
"1984","syca",2020,"2020-06-13","2020-06-13","after","2022-04-18",0.02415,56.12559028,3,277,390,"Postfire"
"1985","syca",2020,"2020-06-13","2020-06-13","after","2022-04-19",0.02056923077,56.43372093,3,277,390,"Postfire"
"1986","syca",2020,"2020-06-13","2020-06-13","after","2022-04-20",0.02016875,58.64759722,3,277,390,"Postfire"
"1987","syca",2020,"2020-06-13","2020-06-13","after","2022-04-21",0.02123333333,57.77436111,3,277,390,"Postfire"
"1988","syca",2020,"2020-06-13","2020-06-13","after","2022-04-22",0.02148125,57.69133333,3,277,390,"Postfire"
"1989","syca",2020,"2020-06-13","2020-06-13","after","2022-04-23",0.02148125,57.59254167,3,277,390,"Postfire"
"1990","syca",2020,"2020-06-13","2020-06-13","after","2022-04-24",0.02121875,56.02920833,3,277,390,"Postfire"
"1991","syca",2020,"2020-06-13","2020-06-13","after","2022-04-25",0.02105833333,56.90770833,3,277,390,"Postfire"
"1992","syca",2020,"2020-06-13","2020-06-13","after","2022-04-26",0.02024166667,59.04726389,3,277,390,"Postfire"
"1993","syca",2020,"2020-06-13","2020-06-13","after","2022-04-27",0.01971666667,61.06825694,3,277,390,"Postfire"
"1994","syca",2020,"2020-06-13","2020-06-13","after","2022-04-28",0.02005684211,63.23500694,3,277,390,"Postfire"
"1995","syca",2020,"2020-06-13","2020-06-13","after","2022-04-29",0.01908958333,63.17938194,3,277,390,"Postfire"
"1996","syca",2020,"2020-06-13","2020-06-13","after","2022-04-30",0.01822916667,63.70902778,3,277,390,"Postfire"
"1997","syca",2020,"2020-06-13","2020-06-13","after","2022-05-01",0.01757291667,65.11179861,4,277,390,"Postfire"
"1998","syca",2020,"2020-06-13","2020-06-13","after","2022-05-02",0.01886236559,65.24749306,4,277,390,"Postfire"
"1999","syca",2020,"2020-06-13","2020-06-13","after","2022-05-03",0.02648333333,64.63840972,3,277,390,"Postfire"
"2000","syca",2020,"2020-06-13","2020-06-13","after","2022-05-03",0.009,64.63840972,3,277,390,"Postfire"
"2001","syca",2020,"2020-06-13","2020-06-13","after","2022-05-04",0.0258125,62.54057639,3,277,390,"Postfire"
"2002","syca",2020,"2020-06-13","2020-06-13","after","2022-05-05",0.02623157895,61.93950557,3,277,390,"Postfire"
"2003","syca",2020,"2020-06-13","2020-06-13","after","2022-05-06",0.02623541667,64.68411111,3,277,390,"Postfire"
"2004","syca",2020,"2020-06-13","2020-06-13","after","2022-05-07",0.02595833333,65.94497917,4,277,390,"Postfire"
"2005","syca",2020,"2020-06-13","2020-06-13","after","2022-05-08",0.0259,65.03058333,4,277,390,"Postfire"
"2006","syca",2020,"2020-06-13","2020-06-13","after","2022-05-09",0.02587083333,65.55822917,4,277,390,"Postfire"
"2007","syca",2020,"2020-06-13","2020-06-13","after","2022-05-10",0.02536041667,65.55627083,4,277,390,"Postfire"
"2008","syca",2020,"2020-06-13","2020-06-13","after","2022-05-11",0.02430105263,66.19246489,4,277,390,"Postfire"
"2009","syca",2020,"2020-06-13","2020-06-13","after","2022-05-12",0.02334791667,65.51686111,4,277,390,"Postfire"
"2010","syca",2020,"2020-06-13","2020-06-13","after","2022-05-13",0.0238,66.10561111,4,277,390,"Postfire"
"2011","syca",2020,"2020-06-13","2020-06-13","after","2022-05-14",0.02366875,66.08310417,4,277,390,"Postfire"
"2012","syca",2020,"2020-06-13","2020-06-13","after","2022-05-15",0.0240625,66.09710417,4,277,390,"Postfire"
"2013","syca",2020,"2020-06-13","2020-06-13","after","2022-05-16",0.02397684211,63.81026389,3,277,390,"Postfire"
"2014","syca",2020,"2020-06-13","2020-06-13","after","2022-05-17",0.02428125,63.62034722,3,277,390,"Postfire"
"2015","syca",2020,"2020-06-13","2020-06-13","after","2022-05-18",0.0237125,61.23910334,3,277,390,"Postfire"
"2016","syca",2020,"2020-06-13","2020-06-13","after","2022-05-19",0.02436,64.49757639,3,277,390,"Postfire"
"2017","syca",2020,"2020-06-13","2020-06-13","after","2022-05-20",0.02426666667,65.51962474,4,277,390,"Postfire"
"2018","syca",2020,"2020-06-13","2020-06-13","after","2022-05-21",0.02478297872,63.22347917,3,277,390,"Postfire"
"2019","syca",2020,"2020-06-13","2020-06-13","after","2022-05-22",0.01812045455,59.01295139,3,277,390,"Postfire"
"2020","syca",2020,"2020-06-13","2020-06-13","after","2022-05-23",0.02842325581,60.589375,3,277,390,"Postfire"
"2021","syca",2020,"2020-06-13","2020-06-13","after","2022-05-24",0.01446170213,59.32957639,3,277,390,"Postfire"
"2022","syca",2020,"2020-06-13","2020-06-13","after","2022-05-26",0.0001204301075,55.12011111,3,277,390,"Postfire"
"2023","syca",2020,"2020-06-13","2020-06-13","after","2022-05-31",0.0049,46.51516667,3,277,390,"Postfire"
"2024","syca",2020,"2020-06-13","2020-06-13","after","2022-06-02",0.01180215054,43.17257639,3,277,390,"Postfire"
"2025","syca",2020,"2020-06-13","2020-06-13","after","2022-06-03",0.02627916667,41.84271528,3,277,390,"Postfire"
"2026","syca",2020,"2020-06-13","2020-06-13","after","2022-06-04",0.0224,40.91695833,3,277,390,"Postfire"
"2027","syca",2020,"2020-06-13","2020-06-13","after","2022-06-05",0.02110208333,39.84252778,3,277,390,"Postfire"
"2028","syca",2020,"2020-06-13","2020-06-13","after","2022-06-06",0.01970208333,39.10751389,3,277,390,"Postfire"
"2029","syca",2020,"2020-06-13","2020-06-13","after","2022-06-07",0.01952631579,39.06598611,3,277,390,"Postfire"
"2030","syca",2020,"2020-06-13","2020-06-13","after","2022-06-08",0.02031458333,38.64022222,3,277,390,"Postfire"
"2031","syca",2020,"2020-06-13","2020-06-13","after","2022-06-09",0.01957083333,37.34941667,3,277,390,"Postfire"
"2032","syca",2020,"2020-06-13","2020-06-13","after","2022-06-10",0.02000833333,37.3116875,3,277,390,"Postfire"
"2033","syca",2020,"2020-06-13","2020-06-13","after","2022-06-11",0.02050416667,33.8915625,3,277,390,"Postfire"
"2034","syca",2020,"2020-06-13","2020-06-13","after","2022-06-12",0.02049894737,32.63073171,3,277,390,"Postfire"
"2035","syca",2020,"2020-06-13","2020-06-13","after","2022-06-13",0.02129166667,33.36741667,3,277,390,"Postfire"
"2036","syca",2020,"2020-06-13","2020-06-13","after","2022-06-14",0.02190416667,33.03975,3,277,390,"Postfire"
"2037","syca",2020,"2020-06-13","2020-06-13","after","2022-06-15",0.02260851064,33.4083639,3,277,390,"Postfire"
"2038","syca",2020,"2020-06-13","2020-06-13","after","2022-06-16",0.02222315789,31.86228472,3,277,390,"Postfire"
"2039","syca",2020,"2020-06-13","2020-06-13","after","2022-06-17",0.02381473684,31.82790278,3,277,390,"Postfire"
"2040","syca",2020,"2020-06-13","2020-06-13","after","2022-06-18",0.02708695652,31.93008333,3,277,390,"Postfire"
"2041","syca",2020,"2020-06-13","2020-06-13","after","2022-06-19",0.02702291667,31.07990972,3,277,390,"Postfire"
"2042","syca",2020,"2020-06-13","2020-06-13","after","2022-06-20",0.02489375,31.35029861,3,277,390,"Postfire"
"2043","syca",2020,"2020-06-13","2020-06-13","after","2022-06-21",0.02346458333,28.9538125,3,277,390,"Postfire"
"2044","syca",2020,"2020-06-13","2020-06-13","after","2022-06-22",0.02185473684,28.03982639,3,277,390,"Postfire"
"2045","syca",2020,"2020-06-13","2020-06-13","after","2022-06-22",0.015,28.03982639,3,277,390,"Postfire"
"2046","syca",2020,"2020-06-13","2020-06-13","after","2022-06-23",0.02063541667,26.65927083,3,277,390,"Postfire"
"2047","syca",2020,"2020-06-13","2020-06-13","after","2022-06-24",0.02067916667,25.77354167,3,277,390,"Postfire"
"2048","syca",2020,"2020-06-13","2020-06-13","after","2022-06-25",0.02254583333,24.36726389,3,277,390,"Postfire"
"2049","syca",2020,"2020-06-13","2020-06-13","after","2022-06-26",0.03262291667,23.358375,3,277,390,"Postfire"
"2050","syca",2020,"2020-06-13","2020-06-13","after","2022-06-27",0.1018574468,23.77879861,3,277,390,"Postfire"
"2051","syca",2020,"2020-06-13","2020-06-13","after","2022-06-28",0.0499625,22.49800694,3,277,390,"Postfire"
"2052","syca",2020,"2020-06-13","2020-06-13","after","2022-06-29",0.04841666667,21.2698125,3,277,390,"Postfire"
"2053","syca",2020,"2020-06-13","2020-06-13","after","2022-06-30",0.04853333333,20.28456944,3,277,390,"Postfire"
"2054","syca",2020,"2020-06-13","2020-06-13","after","2022-07-01",0.04624375,19.12888194,3,277,390,"Postfire"
"2055","syca",2020,"2020-06-13","2020-06-13","after","2022-07-02",0.04522291667,17.61179861,3,277,390,"Postfire"
"2056","syca",2020,"2020-06-13","2020-06-13","after","2022-07-03",0.04344375,15.61586518,3,277,390,"Postfire"
"2057","syca",2020,"2020-06-13","2020-06-13","after","2022-07-04",0.04188333333,14.98854861,3,277,390,"Postfire"
"2058","syca",2020,"2020-06-13","2020-06-13","after","2022-07-05",0.0137,14.55588889,3,277,390,"Postfire"
"2059","syca",2020,"2020-06-13","2020-06-13","after","2022-07-05",0.04045416667,14.55588889,3,277,390,"Postfire"
"2060","syca",2020,"2020-06-13","2020-06-13","after","2022-07-06",0.03691041667,13.85013277,3,277,390,"Postfire"
"2061","syca",2020,"2020-06-13","2020-06-13","after","2022-07-07",0.03516041667,12.56635417,3,277,390,"Postfire"
"2062","syca",2020,"2020-06-13","2020-06-13","after","2022-07-08",0.0338625,10.75943056,3,277,390,"Postfire"
"2063","syca",2020,"2020-06-13","2020-06-13","after","2022-07-09",0.03354166667,9.287576389,2,277,390,"Postfire"
"2064","syca",2020,"2020-06-13","2020-06-13","after","2022-07-10",0.03303125,7.179486111,2,277,390,"Postfire"
"2065","syca",2020,"2020-06-13","2020-06-13","after","2022-07-11",0.03250625,5.570708333,2,277,390,"Postfire"
"2066","syca",2020,"2020-06-13","2020-06-13","after","2022-07-12",0.03409583333,3.604972222,2,277,390,"Postfire"
"2067","syca",2020,"2020-06-13","2020-06-13","after","2022-07-13",0.03415416667,1.685197521,2,277,390,"Postfire"
"2068","syca",2020,"2020-06-13","2020-06-13","after","2022-07-14",0.03160208333,0.2581458333,2,277,390,"Postfire"
"2069","syca",2020,"2020-06-13","2020-06-13","after","2022-07-15",0.03218541667,0.002131944444,2,277,390,"Postfire"
"2070","syca",2020,"2020-06-13","2020-06-13","after","2022-07-16",0.06454583333,0.004965277778,2,277,390,"Postfire"
"2071","syca",2020,"2020-06-13","2020-06-13","after","2022-07-17",0.08923478261,16.00061111,3,277,390,"Postfire"
"2072","syca",2020,"2020-06-13","2020-06-13","after","2022-07-28",0.06294246575,67.72188327,4,277,390,"Postfire"
"2073","syca",2020,"2020-06-13","2020-06-13","after","2022-07-29",0.009024096386,11.5965,3,277,390,"Postfire"
"2074","syca",2020,"2020-06-13","2020-06-13","after","2022-08-12",0.0734125,0.1641875,2,277,390,"Postfire"
"2075","syca",2020,"2020-06-13","2020-06-13","after","2022-08-13",0.07996716418,0.07369444444,2,277,390,"Postfire"
"2076","syca",2020,"2020-06-13","2020-06-13","after","2022-08-14",0.08352105263,1.004829743,2,277,390,"Postfire"
