usgs_site,event_id,segment_intersects,distance,segment,vertex,Euclidean
USGS-13075000,ID4254311213920070716,1,20080.43979247549,78,24,8153.279566177089
USGS-13075910,ID4233511218819880710,2,113462.33174908551,491,9,70817.21875422892
USGS-13075910,ID4245511223519960809,2,98616.55842416927,20,32,58265.325855707015
USGS-13075910,ID4249211230420000807,4,99798.96166426237,362,13,51619.59846862949
USGS-13075910,ID4254311213920070716,1,87552.9817652529,322,24,51575.18195141591
USGS-13075910,ID4257611192419920821,3,96582.44693526324,410,10,63752.17373789011
USGS-13075910,ID4260111209020000726,1,75951.6375913469,289,22,52121.28276822351
USGS-13075910,ID4265211214920030721,6,60914.457409371666,242,75,42730.045946490674
USGS-13075910,ID4271711239520090415,8,34923.33575856477,137,12,26132.883212352765
USGS-13075910,ID4274811229719881001,1,51994.48754554128,111,19,27739.826031530978
USGS-13075910,ID4277311180620130805,4,139964.65322804355,625,27,60989.88278869597
USGS-13075910,ID4278411180819960827,5,139619.7953647745,624,14,60901.18201140795
USGS-13075910,ID4281111230520030702,NA,NA,NA,NA,NA
USGS-13075910,ID4282611245319870830,6,17062.040531349354,44,5,13368.198519771608
USGS-13075910,ID4283111240020110815,NA,NA,NA,NA,NA
USGS-13075910,ID4284211251419920730,1,16474.16154805411,46,23,10253.939605751324
USGS-13075910,ID4284311240020200719,NA,NA,NA,NA,NA
USGS-13075910,ID4288411252420070617,NA,NA,NA,NA,NA
USGS-13075910,ID4291911196519951018,1,138394.09551309803,674,23,45614.948639704344
USGS-13075910,ID4292911199020180813,1,140956.90458872134,682,14,45489.835229207056
USGS-13075910,ID4298611214720050904,1,151348.24257697922,703,15,37620.47571295863
USGS-13075910,ID4302711220820160806,NA,NA,NA,NA,NA
USGS-13075910,ID4306611207619990925,4,165039.1531403968,763,7,40045.410020992254
USGS-13075910,ID4309111208619920803,10,160875.79509936686,748,10,40045.410020992254
USGS-13075958,ID4294911238319950805,NA,NA,NA,NA,NA
USGS-13075958,ID4295711234620180804,1,31406.447153164987,71,5,16347.299762158671
USGS-13075958,ID4298011230820180816,3,27691.495066023122,63,9,15514.843523601308
USGS-13075958,ID4298611214720050904,23,32072.564376393315,98,14,24547.350332654623
USGS-13075958,ID4300911237419980731,3,15617.352369242173,32,40,8502.186131482213
USGS-13075958,ID4301911221119980810,7,27832.955955804217,77,24,22388.369455970602
USGS-13075958,ID4302711220820160806,29,26528.074852007438,52,25,21531.176309781906
USGS-13075958,ID4302811222220000713,3,27832.955955804217,77,24,22486.86944831163
USGS-13075958,ID4303011220419850826,6,29912.318014069042,77,6,23993.835837680217
USGS-13075958,ID4303311223219960719,3,25385.41127862001,48,1,20625.331708710888
USGS-13075958,ID4303911233820070823,1,16841.27020370973,35,29,12500.28953667476
USGS-13075958,ID4306411224119940705,NA,NA,NA,NA,NA
USGS-13075958,ID4306611207619990925,NA,NA,NA,NA,NA
USGS-13075958,ID4308111233019990804,NA,NA,NA,NA,NA
USGS-13075958,ID4309111208619920803,NA,NA,NA,NA,NA
USGS-13075958,ID4311711230820000817,NA,NA,NA,NA,NA
USGS-13075958,ID4312911224619980902,NA,NA,NA,NA,NA
USGS-13075958,ID4314511227719910823,NA,NA,NA,NA,NA
USGS-13075983,ID4311711230820000817,NA,NA,NA,NA,NA
USGS-13075983,ID4314511227719910823,NA,NA,NA,NA,NA
USGS-1307599660,ID4263611263320000726,7,2965.6767120023806,2,9,2409.0377009122017
USGS-1307599910,ID4257611275420060829,2,6658.292652361468,22,12,5736.443057740189
USGS-13076100,ID4254111250320100821,1,19070.53121942461,59,23,15101.390628090992
USGS-13076100,ID4264011256319880616,NA,NA,NA,NA,NA
USGS-13076100,ID4268511256420000726,4,1726.749150152116,2,3,570.2523813441001
USGS-13076100,ID4269911260819880616,1,3311.0247073730307,1,48,3053.507804878332
USGS-13076100,ID4270611272520170805,16,0,1,8,0
USGS-13076100,ID4272311254020050904,11,0,1,8,0
USGS-13076110,ID4249611250819961011,7,30103.87223318689,222,36,22125.18106674801
USGS-13076110,ID4254111250320100821,9,23037.057885136408,192,23,16007.926394126513
USGS-13076110,ID4254611249720210721,2,27169.714274292815,189,17,19009.994639442997
USGS-13076110,ID4257611275420060829,2,22407.86401289902,206,12,15296.943429665791
USGS-13076110,ID4263611263320000726,20,281.60088808060726,44,5,6.45584299947866
USGS-13076110,ID4264011256319880616,1,5682.291978462771,48,13,4607.915632575836
USGS-13076110,ID4266311265019990917,9,8282.229216556632,79,7,4435.5486283400105
USGS-13076110,ID4268511256420000726,6,1305.9484388265041,39,38,1175.7034785311275
USGS-13076110,ID4269911260819880616,4,0,43,3,0
USGS-13076110,ID4269911262119950806,1,0,43,3,0
USGS-13076110,ID4270611272520170805,26,0,43,3,0
USGS-13076110,ID4271011273420160810,1,11517.777301719063,91,52,5208.71583316049
USGS-13076110,ID4272311254020050904,12,1625.5644100957688,48,63,1201.275372904691
USGS-13076110,ID4275411271419980831,2,12938.585424750276,91,40,7428.481585958671
USGS-13076200,ID4249611250819961011,7,58228.831365213024,276,36,42641.24306158907
USGS-13076200,ID4254111250320100821,9,51162.017017162536,246,23,36092.108017209
USGS-13076200,ID4254611249720210721,2,55294.67340631895,243,17,39312.95701148928
USGS-13076200,ID4257611275420060829,2,50532.82314492514,260,12,31993.685908369447
USGS-13076200,ID4263611263320000726,20,28406.56002010674,48,5,20402.0630107425
USGS-13076200,ID4264011256319880616,1,33807.251110488905,60,13,24539.318531706405
USGS-13076200,ID4266311265019990917,9,36407.18834858276,97,7,22903.40112904661
USGS-13076200,ID4268511256420000726,6,29430.90757085264,59,38,21466.552635926666
USGS-13076200,ID4269911260819880616,7,26012.137328483106,34,1,19028.619607669036
USGS-13076200,ID4269911262119950806,2,26098.19402576058,40,35,19078.59223667823
USGS-13076200,ID4270611272520170805,58,18449.553207772286,29,16,8394.942757686831
USGS-13076200,ID4271011273420160810,2,34021.77791961668,89,89,20577.73552300976
USGS-13076200,ID4272311254020050904,13,25747.97843651067,37,12,15492.82078010901
USGS-13076200,ID4273111262120120711,2,24188.315448667247,38,36,15000.53398183371
USGS-13076200,ID4274711267720030710,3,17802.16493682059,25,21,12854.494809269225
USGS-13076200,ID4274811267620000726,15,13970.533592131958,24,55,10208.7547378973
USGS-13076200,ID4275411271419980831,8,33690.70264516953,71,2,13134.726206502388
USGS-13076200,ID4277411269220100805,7,14743.875164775385,20,74,10001.67003747567
USGS-13076200,ID4278911269420080727,3,12207.242540910795,20,103,8572.357113965914
USGS-13076200,ID4282111260619980820,NA,NA,NA,NA,NA
USGS-13076200,ID4286411257820070723,NA,NA,NA,NA,NA
USGS-13077600,ID4257611275420060829,12,1547.482118644859,14,17,519.4231526740315
USGS-13077650,ID4224811280920110809,2,64564.263778857065,178,53,44245.83102962975
USGS-13077650,ID4233211280420070806,10,52937.540808091246,150,64,35594.433090789425
USGS-13077650,ID4236411269920070811,NA,NA,NA,NA,NA
USGS-13077650,ID4246811296020060903,3,35256.34063646887,81,32,18769.299735932847
USGS-13077650,ID4247711313220180717,2,36913.83979475094,1,7,16975.45608047488
USGS-13077650,ID4254211302620000726,5,28369.871227607604,55,44,11619.608917114045
USGS-13077650,ID4257611275420060829,12,31580.041169261298,92,17,20803.08561271842
USGS-13077650,ID4259711293619920803,NA,NA,NA,NA,NA
USGS-13077650,ID4263511296020100805,5,2956.0659941006757,18,39,2363.2927263860684
USGS-13078000,ID4199711370020000818,27,23204.87223492142,257,10,16411.271408394805
USGS-13078000,ID4213711353819850807,3,17882.636738872177,168,7,8576.529489771176
USGS-13078000,ID4217711361520160902,1,25181.113623403893,212,26,18414.3994491933
USGS-13078000,UT4186111367720020829,3,51518.27913758984,356,15,27761.545868043475
USGS-13078000,UT4189811361820020825,4,38101.954026339285,321,13,20960.691151790965
USGS-13078000,UT4191811366619960802,10,32909.28717708081,52,5,20338.559825282187
USGS-13078000,UT4191911362320180726,3,32767.53125122005,84,30,19135.40688384001
USGS-13079901,ID4199711370020000818,27,115549.12799672387,660,10,70577.40471240965
USGS-13079901,ID4211211345420070707,9,88752.9779685466,321,10,53105.08605751358
USGS-13079901,ID4213111342019990805,4,82796.01746132967,287,15,52565.491926860086
USGS-13079901,ID4213711353819850807,5,93549.89495300765,331,11,53632.944184349326
USGS-13079901,ID4217711361520160902,1,117525.36938520636,620,26,54261.72137886995
USGS-13079901,ID4218811351720180726,6,81134.07977469485,443,5,49331.64375461341
USGS-13079901,ID4221511341019860808,NA,NA,NA,NA,NA
USGS-13079901,ID4222911341419870903,NA,NA,NA,NA,NA
USGS-13079901,ID4223511346220180922,3,66868.75054753225,225,16,38804.09686137582
USGS-13079901,ID4228011353320120829,8,68455.8127847355,260,7,40622.2608319265
USGS-13079901,ID4228511326619970708,NA,NA,NA,NA,NA
USGS-13079901,ID4228511347620060822,NA,NA,NA,NA,NA
USGS-13079901,ID4229211356119960826,43,67878.72755075645,260,11,35932.869791263576
USGS-13079901,ID4229711323320070708,NA,NA,NA,NA,NA
USGS-13079901,ID4233211307120010813,NA,NA,NA,NA,NA
USGS-13079901,ID4235211343720170730,NA,NA,NA,NA,NA
USGS-13079901,ID4235511352920201010,NA,NA,NA,NA,NA
USGS-13079901,ID4238611328520160824,NA,NA,NA,NA,NA
USGS-13079901,ID4239511345320000809,NA,NA,NA,NA,NA
USGS-13079901,ID4245511317219920912,9,25773.897112635197,32,2,13635.582476532163
USGS-13079901,ID4245611344820020804,NA,NA,NA,NA,NA
USGS-13079901,ID4245711348820120806,NA,NA,NA,NA,NA
USGS-13079901,ID4247711313220180717,9,36251.61442974978,90,2,18183.939798237272
USGS-13079901,ID4250511347920070718,NA,NA,NA,NA,NA
USGS-13079901,ID4251211318820010714,7,9348.704434238365,41,4,5642.2608850599845
USGS-13079901,ID4253311333920100718,NA,NA,NA,NA,NA
USGS-13079901,ID4254211302620000726,5,17120.896292908415,45,38,12251.118883501724
USGS-13079901,ID4255211309020121004,8,19162.297991499338,51,9,14187.122492414448
USGS-13079901,ID4255511311720140811,1,15371.37938469111,38,12,10903.651292603507
USGS-13079901,UT4186111367720020829,3,143862.53489939225,773,15,87112.55397322794
USGS-13079901,UT4189811361820020825,4,130446.20978814173,720,13,81075.85762820441
USGS-13079901,UT4191811366619960802,10,125253.54293888327,726,5,79292.26467312373
USGS-13079901,UT4191911362320180726,3,125111.7870130225,727,30,78216.23705475224
USGS-13082320,ID4229211356119960826,NA,NA,NA,NA,NA
USGS-13082320,ID4235511352920201010,11,34895.38589381465,115,23,20564.575796111098
USGS-13082320,ID4239511345320000809,NA,NA,NA,NA,NA
USGS-13082320,ID4245611344820020804,NA,NA,NA,NA,NA
USGS-13082320,ID4245711348820120806,15,21465.385602870836,59,17,12956.46422621935
USGS-13082320,ID4250511347920070718,NA,NA,NA,NA,NA
USGS-13082500,ID4199911433819870918,NA,NA,NA,NA,NA
USGS-13082500,ID4201811414819991106,7,43739.30187237544,253,58,18371.376917926584
USGS-13082500,ID4202911394119961001,5,13501.457430407698,107,5,8541.429048187796
USGS-13082500,ID4205911398420000817,28,5067.673517961405,69,4,4019.4163661041466
USGS-13082500,ID4206711413419951025,15,33327.6427821002,209,14,13388.122906838022
USGS-13082500,ID4207911387620100826,14,11884.333319658033,74,9,4745.743504011813
USGS-13082500,ID4209111416920200912,19,69291.59334523098,369,27,12553.913279567594
USGS-13082500,ID4211811393719990818,16,7350.7590487359785,58,6,3.5642136048432325
USGS-13082500,NV4164011425219960801,1,84923.05555617464,603,15,52372.37521118496
USGS-13082500,NV4169811421820111001,3,80664.12874402762,590,32,48331.001272468406
USGS-13082500,NV4171111412319980830,1,71341.01116059777,510,18,47153.800607648445
USGS-13082500,NV4171611419720170704,59,60662.07136985434,363,41,39830.2909773554
USGS-13082500,NV4173011414019920801,9,68755.76222534505,446,34,45993.52252244357
USGS-13082500,NV4173311428120010804,9,77045.74922863455,543,31,47623.09244256191
USGS-13082500,NV4175111411719991106,17,65783.36574966091,434,11,41138.11795645409
USGS-13082500,NV4176911415120070718,151,32315.589872912482,195,61,20817.049536308357
USGS-13082500,NV4180711406520180726,19,56070.00036042289,312,40,34033.45260895935
USGS-13082500,NV4181811434019990820,8,73287.52492492947,534,22,45017.583470807585
USGS-13082500,NV4183111422720060816,16,57172.997976065475,375,31,35413.08706511434
USGS-13082500,NV4183711405919990719,40,47009.93295770356,272,36,26172.085962236535
USGS-13082500,NV4185311435719890727,17,70778.01029939546,532,1,39997.14485676689
USGS-13082500,NV4189211437820000810,29,70505.68708639905,532,9,38289.606909739145
USGS-13082500,NV4190411448120070706,4,75553.37828050493,591,56,41657.581912638714
USGS-13082500,NV4190811429819940723,21,65961.68136887407,452,8,33393.31606179593
USGS-13082500,NV4193711416620190804,9,51314.08342209348,292,73,23572.921878421308
USGS-13082500,NV4197611422219920802,2,72742.9220865921,514,60,26940.906773901253
USGS-13082500,NV4198511429920000817,66,55863.399632556786,291,7,24078.058143873983
USGS-13082500,NV4198611423820170829,2,72882.18342677844,514,58,27840.324351925097
USGS-13082500,NV4199011425619960926,8,72517.48594381966,496,11,28608.55786441694
USGS-13082500,UT4180711394319990816,3,61390.25704064993,335,1,31439.932613221612
USGS-13082500,UT4195511402320070716,4,29903.258280789825,181,37,18833.47657526422
USGS-13082500,UT4198911393920000716,12,16488.907541344695,108,4,9492.722014394129
USGS-13083000,ID4206711413419951025,NA,NA,NA,NA,NA
USGS-13083000,ID4209111416920200912,49,5806.1435881639645,13,26,4325.814970084796
USGS-13083000,ID4213711413019920821,22,11051.823037501686,24,27,8639.094427065189
USGS-13083000,ID4227711406020120805,NA,NA,NA,NA,NA
USGS-13088400,ID4209111416920200912,17,4303.921528591664,10,16,537.3733871824571
USGS-13088400,ID4227711406020120805,33,0,16,9,0
USGS-13088400,ID4230011422519870902,19,2905.8179658966037,11,3,2656.849108710528
USGS-13088510,ID4209111416920200912,9,15222.503047177157,11,4,13213.782307496462
USGS-13088510,ID4213711413019920821,NA,NA,NA,NA,NA
USGS-13088510,ID4223111407519880721,4,7173.17436173001,2,23,6003.901722135021
USGS-13088510,ID4227711406020120805,18,0,1,56,0
USGS-13089500,ID4261611436020120831,NA,NA,NA,NA,NA
USGS-13089500,ID4261711435119840709,1,1681.6190125236076,2,51,1244.1837118655271
USGS-13089500,ID4262811433420010624,NA,NA,NA,NA,NA
USGS-13089500,ID4263411425119850826,NA,NA,NA,NA,NA
USGS-13089500,ID4263511415520050914,NA,NA,NA,NA,NA
USGS-13089500,ID4270211428120110713,NA,NA,NA,NA,NA
USGS-13089500,ID4270511425220040831,NA,NA,NA,NA,NA
USGS-13089500,ID4272911424220040726,NA,NA,NA,NA,NA
USGS-13092747,ID4209111416920200912,39,36953.59837615013,42,31,23290.923177739853
USGS-13092747,ID4227711406020120805,NA,NA,NA,NA,NA
USGS-13092747,ID4230011422519870902,6,47142.345627343915,85,6,30845.535883878132
USGS-13092747,ID4233211437819900808,26,26648.31531525627,28,15,19329.01844913278
USGS-13092747,ID4234811446419940729,NA,NA,NA,NA,NA
USGS-13092747,ID4235711442619870630,NA,NA,NA,NA,NA
USGS-13092747,ID4238211433119850715,NA,NA,NA,NA,NA
USGS-13093000,ID4209111416920200912,39,43480.142752175554,63,31,27763.20869476905
USGS-13093000,ID4227711406020120805,NA,NA,NA,NA,NA
USGS-13093000,ID4230011422519870902,6,53668.89000336934,95,6,35332.121217714135
USGS-13093000,ID4233211437819900808,26,33174.859691281694,48,15,23742.3886141039
USGS-13093000,ID4234811446419940729,NA,NA,NA,NA,NA
USGS-13093000,ID4235711442619870630,NA,NA,NA,NA,NA
USGS-13093000,ID4238211433119850715,NA,NA,NA,NA,NA
USGS-13105000,ID4199911433819870918,18,40300.105113500416,281,6,25600.784568530125
USGS-13105000,ID4204811467420120710,NA,NA,NA,NA,NA
USGS-13105000,ID4206211454420100820,32,14662.654108439148,47,21,10102.372475233771
USGS-13105000,ID4210911463320130701,2,17494.860245618205,25,18,13019.423006960078
USGS-13105000,ID4233211437819900808,NA,NA,NA,NA,NA
USGS-13105000,NV4151811463019850715,NA,NA,NA,NA,NA
USGS-13105000,NV4161211509120060903,31,65473.73532067599,784,17,43887.072953072755
USGS-13105000,NV4168511495520000802,18,43365.46993848571,214,9,28137.650025874555
USGS-13105000,NV4170211501320110814,6,60466.48825532966,450,4,31158.328378482973
USGS-13105000,NV4174611519520000801,37,71720.92340292047,714,16,36689.92220334333
USGS-13105000,NV4175611498520070716,3,56922.69580688952,450,53,28995.468406957014
USGS-13105000,NV4176511477620050715,2,23602.265652709022,12,77,19377.589664238498
USGS-13105000,NV4182111527920080810,15,77767.13137575485,766,51,36411.14946663094
USGS-13105000,NV4189211437820000810,20,42599.72212239545,303,7,20160.996072111233
USGS-13105000,NV4190411448120070706,60,12921.013531143779,61,141,8931.531980792704
USGS-13105000,NV4190611440019870912,2,52716.08533571291,478,54,22945.573424059472
USGS-13105000,NV4190811429819940723,4,50230.25741039199,322,58,22936.2347386826
USGS-13105000,NV4193511485720070716,27,23673.20036713758,7,22,3948.4345874868222
USGS-13105000,NV4197111497319870920,2,79433.3714316822,887,24,20913.830360519387
USGS-13105000,NV4198511429920000817,55,32404.32989726146,154,129,17447.317198144086
USGS-13108150,ID4199911433819870918,18,161485.61902881588,849,6,83085.3315201296
USGS-13108150,ID4204811467420120710,7,106331.75745845377,456,18,73531.33669535922
USGS-13108150,ID4206211454420100820,32,135848.16802375464,567,21,71458.14965763527
USGS-13108150,ID4207411500819870920,10,100871.60202398557,497,5,66549.97199578835
USGS-13108150,ID4209911480020010704,8,93366.52213648902,309,15,62251.26422563803
USGS-13108150,ID4210111480120100806,2,94218.30340667747,309,11,63984.64461528885
USGS-13108150,ID4210911463320130701,5,98645.82296855866,335,32,64832.26202208779
USGS-13108150,ID4214311508119951015,8,81527.91153207902,241,17,58552.39458660817
USGS-13108150,ID4215011485119910822,6,85219.76109176801,356,28,57395.29451408114
USGS-13108150,ID4215111471519890715,2,82867.05038493391,251,1,58609.38536585291
USGS-13108150,ID4215211509920000630,2,88039.31826821936,284,20,61893.31603273772
USGS-13108150,ID4216011532120070721,140,47087.31583822126,63,2,35285.50191465509
USGS-13108150,ID4218911505820000706,3,79021.5505149969,231,9,56320.11718503959
USGS-13108150,ID4222011512219980717,1,79203.65000641564,209,2,56304.35305191714
USGS-13108150,ID4222111496319850815,26,71530.36737683008,211,43,49788.12859560648
USGS-13108150,ID4222211515020060930,NA,NA,NA,NA,NA
USGS-13108150,ID4222911480920060904,8,76661.11052222794,317,12,51160.953835289
USGS-13108150,ID4223311486819840913,15,67129.80706138129,146,15,45946.1447812971
USGS-13108150,ID4223311510519850715,4,75624.05370802048,181,1,52812.86185012606
USGS-13108150,ID4224611507220051025,6,72091.12868434208,208,37,50816.964403758684
USGS-13108150,ID4224711508120000805,37,62449.655728085374,105,1,44519.65853526736
USGS-13108150,ID4225311506819950903,3,70304.01819068007,191,16,49317.19309738794
USGS-13108150,ID4227211478519960802,3,70044.40654313978,289,32,45056.142376627155
USGS-13108150,ID4227211503219850720,10,61519.301439204995,96,14,44296.24004456429
USGS-13108150,ID4228911491319900829,2,61315.49489730015,216,11,44768.75345711344
USGS-13108150,ID4229211506419850707,4,65028.5944772927,145,38,46226.21247703137
USGS-13108150,ID4233211437819900808,NA,NA,NA,NA,NA
USGS-13108150,ID4236011503520020723,NA,NA,NA,NA,NA
USGS-13108150,ID4236211473819850708,1,55986.083655100294,176,85,36678.30017857385
USGS-13108150,ID4238811485020110730,3,47865.99381094506,123,8,33095.85075389331
USGS-13108150,ID4239011501620000630,1,48213.16225192521,67,9,35503.07300513031
USGS-13108150,ID4241511502319950730,17,38827.65834722517,55,23,29384.65805514187
USGS-13108150,ID4243811478320180716,NA,NA,NA,NA,NA
USGS-13108150,ID4243811486119850619,11,41127.05383973443,81,4,27982.32122259679
USGS-13108150,ID4245311502520120707,16,30410.395942359584,54,13,22742.831267679587
USGS-13108150,ID4253711500720210703,NA,NA,NA,NA,NA
USGS-13108150,ID4257411497420070803,1,24383.954800138526,44,24,16686.450070235824
USGS-13108150,ID4263011521720050715,13,24323.095169781685,45,18,18543.700000974583
USGS-13108150,ID4264111494719840719,NA,NA,NA,NA,NA
USGS-13108150,ID4265211498119850619,NA,NA,NA,NA,NA
USGS-13108150,ID4273911507119950728,NA,NA,NA,NA,NA
USGS-13108150,ID4275711507020100821,4,8748.644144736143,1,5,7006.419436825436
USGS-13108150,NV4151811463019850715,NA,NA,NA,NA,NA
USGS-13108150,NV4161211509120060903,31,186659.24923599148,1329,17,116963.8885705195
USGS-13108150,NV4168511495520000802,19,164550.98385380118,763,9,106183.3670836175
USGS-13108150,NV4170211501320110814,6,181652.00217064514,1018,4,105152.73531636615
USGS-13108150,NV4174611519520000801,37,192906.43731823596,1259,16,94805.35939502675
USGS-13108150,NV4175611498520070716,3,178108.209722205,1018,53,102535.21616193942
USGS-13108150,NV4176511477620050715,2,144787.7795680245,597,77,102507.72032600678
USGS-13108150,NV4182111527920080810,15,198952.64529107034,1311,51,91391.45127464925
USGS-13108150,NV4189211437820000810,20,163785.23603771094,870,7,88178.53551593881
USGS-13108150,NV4190411448120070706,60,134106.52744645925,585,141,79535.64332777112
USGS-13108150,NV4190611440019870912,2,173901.5992510284,1055,54,93850.08899248464
USGS-13108150,NV4190811429819940723,5,171415.77132570746,1021,1,93326.4744907254
USGS-13108150,NV4193511485720070716,40,103352.66005620881,485,3,69730.93670398813
USGS-13108150,NV4197111497319870920,6,111665.0437481881,579,4,75288.30754626497
USGS-13108150,NV4198511429920000817,56,153589.84381257693,708,129,81668.09313505546
USGS-13132513,ID4310411315820060815,NA,NA,NA,NA,NA
USGS-13132513,ID4318311309619960827,NA,NA,NA,NA,NA
USGS-13132513,ID4328511299920170730,NA,NA,NA,NA,NA
USGS-13132513,ID4336711316319950902,NA,NA,NA,NA,NA
USGS-13132513,ID4356011300820000726,NA,NA,NA,NA,NA
USGS-13150430,ID4325511417919990711,NA,NA,NA,NA,NA
USGS-13150430,ID4325911406420080827,NA,NA,NA,NA,NA
USGS-13150430,ID4328611426020030810,NA,NA,NA,NA,NA
USGS-13154400,ID4294311486519950728,NA,NA,NA,NA,NA
USGS-13154400,ID4297711484720181020,NA,NA,NA,NA,NA
USGS-13154400,ID4298411487519970820,NA,NA,NA,NA,NA
USGS-13154400,ID4299111488320100826,NA,NA,NA,NA,NA
USGS-13154400,ID4299211488320110804,NA,NA,NA,NA,NA
USGS-13154400,ID4303411519819990625,NA,NA,NA,NA,NA
USGS-13154400,ID4303611492420130703,NA,NA,NA,NA,NA
USGS-13154400,ID4304811507020000705,13,10281.19979141662,3,9,4961.675105275748
USGS-13154400,ID4304911497920100710,8,25803.124566939587,75,5,14128.276032340238
USGS-13154400,ID4305911496419970820,5,30600.73862701744,77,31,16716.38311446936
USGS-13154400,ID4307411529820110815,22,1879.3662942836559,14,22,758.7304351233731
USGS-13154400,ID4316911493619960725,47,42467.36321895012,101,18,23397.845390325638
USGS-13154400,ID4323111515819910823,2,43998.71031906566,66,9,24193.3261177856
USGS-13154400,ID4323311511819951025,1,41152.00568322704,62,16,23129.983791695802
USGS-13155620,ID4296911535519860704,NA,NA,NA,NA,NA
USGS-13155620,ID4297011534220060810,NA,NA,NA,NA,NA
USGS-13155620,ID4297611532920110815,NA,NA,NA,NA,NA
USGS-13155620,ID4301711528820100724,2,7357.602804033198,5,80,6100.181428071867
USGS-13155620,ID4305011541819840805,NA,NA,NA,NA,NA
USGS-13155620,ID4306211533920180817,2,13805.421799666134,9,5,11156.74315441456
USGS-13155620,ID4307411529820110815,2,13724.32208506733,9,7,9013.363890627576
USGS-13155620,ID4311811531420070801,NA,NA,NA,NA,NA
USGS-13155620,ID4317111530619910822,NA,NA,NA,NA,NA
USGS-13155700,ID4296511538720010812,3,1481.9085086046625,4,38,779.8336444506332
USGS-13155700,ID4296911535519860704,4,383.88874954557497,1,3,322.1672770856928
USGS-13155700,ID4297011534220060810,3,1027.8966899347556,2,6,738.6750842103826
USGS-13155700,ID4297611532920110815,NA,NA,NA,NA,NA
USGS-13155700,ID4301711528820100724,NA,NA,NA,NA,NA
USGS-13155700,ID4305011541819840805,3,11871.74782480767,8,2,9206.032022861116
USGS-13155700,ID4306211533920180817,1,14715.56162354901,9,3,11043.425614015965
USGS-13155700,ID4307411529820110815,NA,NA,NA,NA,NA
USGS-13155700,ID4309111535220110804,1,16954.513069610704,11,39,10537.387778085684
USGS-13155700,ID4309811534720050722,2,17164.830205348,11,36,13625.227667006973
USGS-13155700,ID4311811531420070801,6,20975.574387179808,11,5,15433.982832406653
USGS-13156000,ID4296511538720010812,NA,NA,NA,NA,NA
USGS-13156000,ID4297011534220060810,NA,NA,NA,NA,NA
USGS-13156000,ID4299311546620050621,NA,NA,NA,NA,NA
USGS-13156000,ID4305011541819840805,4,14056.330170299603,11,23,12092.860317556608
USGS-13156000,ID4305611538320120709,5,13291.077180773998,11,29,10709.83538981609
USGS-13156000,ID4309111535220110804,2,16126.206499807095,11,2,12538.307240929518
USGS-13156000,ID4309811534720050722,NA,NA,NA,NA,NA
USGS-13156000,ID4311811531420070801,NA,NA,NA,NA,NA
USGS-13156000,ID4312011538119870615,5,21464.095463733884,21,18,17567.282314970485
USGS-13156000,ID4313811536520150805,3,22823.404988807688,21,9,19850.704414510194
USGS-13156000,ID4314911552920120711,2,25801.17977177717,23,26,20181.51988002101
USGS-13156000,ID4319511544720100827,NA,NA,NA,NA,NA
USGS-13157000,ID4299311546620050621,3,4394.449399580453,10,22,3629.4819544103875
USGS-13157000,ID4300011551819840810,3,4330.28326315058,1,7,3101.012004547892
USGS-13157000,ID4300011555119860622,NA,NA,NA,NA,NA
USGS-13157000,ID4305011554019870615,2,8438.129544790678,11,46,6697.558966662029
USGS-13157000,ID4305611538320120709,2,13840.041824430897,12,51,11084.677501969925
USGS-13157000,ID4311111548619870615,5,19996.583621253456,13,7,16174.97296805134
USGS-13157000,ID4314911552920120711,14,26622.396192315056,15,19,21866.07746420489
USGS-13157000,ID4317811560420120604,10,20890.110747457744,31,3,16918.179003244168
USGS-13157000,ID4318811553620060722,NA,NA,NA,NA,NA
USGS-13157000,ID4319511544720100827,6,29567.99636995434,22,13,24023.34235002781
USGS-13157000,ID4319611555020181111,4,28320.819844920203,46,16,22847.57918047589
USGS-13157000,ID4320511555120000807,20,23915.449503425287,15,48,19747.70074436183
USGS-13157000,ID4326511548919961013,12,41702.8332454508,41,6,32770.742355268725
USGS-13157000,ID4329411554820130809,7,38527.04577718985,42,28,31439.54260664929
USGS-13161500,ID4216011532120070721,147,0,17,33,0
USGS-13161500,NV4137911541220010803,6,78743.33953234403,411,11,56654.690968524
USGS-13161500,NV4143111542120060815,90,53007.914928869075,250,14,38644.74931838525
USGS-13161500,NV4156211539020120810,13,61855.67222854107,308,16,42188.74700431891
USGS-13161500,NV4160011549220180725,4,55979.313191406574,278,7,39671.99760450222
USGS-13161500,NV4174111556219940728,5,29178.68325679247,171,10,21173.695519292745
USGS-13161500,NV4181211632420180817,10,15902.686720333524,69,29,10536.680123712875
USGS-13161500,NV4185211558419920802,64,7840.217998175305,25,22,4155.633140647931
USGS-13161500,NV4187811558620010809,11,12989.94794057477,46,16,6483.447682414425
USGS-13161500,NV4190411561219990909,3,13339.181432828354,45,16,4887.71857316966
USGS-13161500,NV4190511570319940724,4,4462.252023051986,20,29,2157.8445541317606
USGS-13161500,NV4194111569219920610,1,3231.2804624096334,18,6,479.2126608537665
USGS-13161500,NV4197111573620120810,NA,NA,NA,NA,NA
USGS-13162225,ID4216011532120070721,NA,NA,NA,NA,NA
USGS-13168500,ID4201911522420110803,3,139046.93122988494,833,224,92687.66949772584
